IdMovie,IdActor
4171,35796
4171,47073
4171,39402
4171,39008
4171,56251
4171,25701
4171,39627
4171,9955
4171,33083
4171,33666
4171,57935
4171,43137
4171,51167
4171,60786
4171,19151
4171,53883
4171,33898
4171,61577
4171,18208
4171,9475
4171,2454
4172,5039
4173,12724
4174,12438
4174,13956
4174,35181
4174,39980
4174,19397
4174,14350
4175,16630
4175,294
4175,25508
4176,2920
4176,46226
4176,20288
4176,12446
4176,28185
4176,9123
4176,20287
4176,43406
4176,13148
4177,24579
4178,53668
4179,53668
4180,53668
4181,7268
4181,36910
4181,29420
4181,56696
4181,36407
4181,1071
4181,40924
4181,56834
4181,36882
4181,27155
4181,49903
4181,46088
4181,52499
4181,20509
4181,31231
4181,3687
4181,30105
4181,24953
4182,3242
4182,27828
4182,52741
4182,57038
4182,23268
4182,23613
4183,34920
4183,15105
4183,14291
4183,13312
4184,46086
4184,19088
4185,37595
4185,2914
4185,12041
4185,60919
4186,57127
4186,10238
4186,34473
4187,1340
4187,10093
4187,15971
4187,44639
4188,53329
4188,26584
4188,4434
4188,58182
4188,26438
4188,13025
4189,25393
4190,38121
4190,18731
4190,37184
4190,62246
4190,56850
4191,52970
4191,8153
4191,8827
4191,51419
4191,24762
4192,27477
4193,10167
4193,13893
4193,5710
4193,8036
4194,24579
4195,24579
4196,16699
4197,39497
4197,53701
4197,39044
4198,24579
4199,7105
4199,13028
4199,61319
4199,22935
4200,28917
4200,4917
4200,21014
4200,13878
4201,45411
4201,54681
4201,8738
4201,16406
4201,3720
4202,46531
4202,20769
4202,45724
4203,51465
4203,18129
4203,55085
4204,52509
4204,25118
4204,15452
4204,3263
4205,3983
4206,51259
4207,11169
4207,60372
4208,19693
4208,1110
4208,7969
4208,29038
4208,43677
4208,12727
4208,3057
4208,49753
4208,34518
4209,13607
4209,57660
4209,22365
4209,62069
4210,34428
4210,16107
4210,25191
4210,36240
4210,16038
4210,8969
4210,32136
4210,35340
4211,34657
4212,53668
4213,53668
4214,119
4214,34934
4214,50226
4214,44563
4214,7632
4214,40600
4214,24422
4215,45646
4215,10953
4215,25163
4216,218
4216,24042
4216,30695
4217,168
4217,53844
4217,41012
4217,14962
4217,43166
4217,49908
4217,2875
4217,32442
4218,61588
4218,57986
4218,38781
4218,47836
4218,23128
4218,23123
4219,35482
4219,13261
4219,20372
4219,60962
4219,48295
4219,23253
4219,12296
4219,43068
4219,41776
4219,21454
4219,26509
4219,8775
4219,52543
4219,37936
4219,34016
4219,56750
4219,10389
4219,9616
4219,15935
4219,52357
4219,6238
4219,47649
4219,38649
4219,54680
4219,54110
4219,40055
4219,1458
4219,1834
4219,3176
4219,11949
4219,55609
4219,60134
4219,58244
4219,7550
4219,36728
4219,28118
4219,52673
4219,4983
4219,30075
4219,36157
4219,16676
4219,47490
4219,11851
4219,9992
4219,25569
4219,46922
4219,10223
4219,21604
4219,57405
4219,3820
4219,12645
4219,48200
4219,25122
4219,56585
4219,16258
4219,2201
4219,2158
4219,27904
4219,26863
4219,7363
4219,44318
4219,52982
4219,52149
4219,4438
4219,18514
4219,1242
4219,17559
4219,55379
4219,47875
4219,15830
4219,6805
4219,12718
4219,1879
4219,39310
4219,11709
4219,27173
4220,24579
4221,41874
4221,33982
4221,13767
4222,1622
4222,5634
4222,33508
4222,29801
4222,11615
4222,31926
4222,47254
4222,26148
4222,37172
4222,54136
4222,39298
4222,29616
4222,53851
4222,19834
4222,42557
4222,2021
4222,4016
4222,32256
4222,55809
4222,46135
4222,30012
4222,42705
4222,3611
4222,14543
4222,53879
4222,48427
4222,2515
4222,24033
4223,27892
4224,42651
4224,19749
4224,5483
4224,9631
4224,59357
4224,26524
4225,18174
4225,55121
4225,20417
4225,28844
4225,34090
4225,1909
4225,47637
4226,58643
4227,19010
4227,28327
4227,24506
4227,41057
4227,56404
4228,50792
4229,53816
4229,13894
4229,4619
4230,6972
4230,41876
4230,45514
4231,1057
4231,56325
4231,34531
4232,23023
4232,47119
4232,6965
4232,10239
4232,29254
4233,60875
4233,14185
4233,58871
4234,58437
4235,25638
4235,10103
4235,49270
4235,12449
4235,57371
4235,22515
4235,31850
4236,17248
4236,16907
4236,42300
4236,16027
4236,54294
4237,24579
4238,38599
4238,39779
4238,2434
4238,22362
4238,57464
4238,30378
4239,24579
4240,41924
4240,42963
4240,52650
4240,46935
4240,61152
4240,27859
4240,24973
4240,43530
4240,46022
4240,36778
4241,24579
4242,12068
4242,32361
4242,29841
4243,6360
4243,6282
4243,57625
4243,51087
4244,24579
4245,37563
4245,20899
4246,46797
4246,4888
4246,123
4246,46983
4246,45114
4246,33085
4247,20489
4247,36123
4247,35700
4248,16343
4248,36493
4248,26190
4248,31845
4248,12638
4248,22142
4248,17582
4248,20184
4248,47585
4248,3344
4248,47290
4248,39259
4248,14106
4249,40252
4249,30927
4249,52578
4249,41488
4249,34914
4249,56826
4249,36893
4249,37077
4249,3017
4249,57435
4249,62169
4249,38988
4250,22637
4250,11179
4250,53232
4250,19642
4250,21452
4250,60323
4250,16864
4250,16872
4250,9672
4250,26358
4251,5679
4251,56098
4251,27967
4251,44873
4252,40905
4252,19633
4253,24579
4254,5730
4254,21613
4254,44914
4254,46935
4254,41731
4255,21849
4255,37254
4255,56132
4255,51016
4255,34335
4255,33715
4255,11871
4255,52009
4255,47052
4256,27941
4256,48299
4257,46724
4257,8299
4257,59576
4257,10873
4258,44574
4258,28764
4258,58688
4258,55778
4259,22344
4259,27754
4259,57675
4259,5301
4259,22175
4259,45310
4259,6686
4259,28943
4260,997
4260,59445
4260,3861
4260,45178
4260,57878
4260,43358
4260,18638
4261,60589
4261,16160
4261,39671
4261,21373
4261,25525
4261,38532
4261,36038
4262,3850
4262,21214
4262,53422
4262,50640
4262,46554
4262,14967
4262,39094
4262,34833
4262,52421
4263,53668
4264,53668
4265,57565
4265,42194
4265,54373
4265,34762
4265,28807
4265,58637
4265,50826
4265,16275
4265,34025
4265,17120
4266,54034
4266,39658
4267,24028
4267,58742
4267,21487
4268,25442
4268,23682
4268,3928
4268,11161
4269,39758
4269,21100
4269,51273
4269,7974
4269,22218
4270,24579
4271,39091
4271,49328
4271,19688
4271,29715
4271,61858
4272,3654
4272,40595
4272,37044
4272,11870
4273,19937
4273,1272
4274,41413
4274,21457
4274,19955
4274,42280
4274,18251
4275,52089
4276,38707
4276,12328
4276,3100
4277,6040
4277,24348
4277,17064
4277,42237
4277,30750
4277,23237
4278,24579
4279,58115
4279,35014
4279,40862
4279,16814
4279,62159
4279,49083
4279,43111
4279,39346
4279,49955
4279,22799
4279,59440
4280,17892
4280,13049
4280,36040
4280,49915
4280,8067
4280,56851
4280,34675
4281,3358
4282,17426
4282,12251
4282,33356
4282,28729
4282,8434
4282,34455
4283,28921
4283,27510
4283,52219
4283,49468
4283,2511
4283,27672
4283,30597
4283,57874
4283,5032
4283,46625
4284,1945
4284,47049
4284,38073
4284,47693
4284,12022
4284,48982
4285,20753
4285,15288
4285,31808
4285,13212
4285,22048
4285,36864
4285,37489
4285,22455
4285,40688
4285,10049
4285,2960
4285,1562
4285,53495
4285,8350
4285,16135
4285,41779
4285,60551
4285,16367
4285,16286
4285,14888
4286,516
4286,31576
4286,44348
4286,11800
4286,50363
4287,44988
4287,36339
4287,797
4287,21400
4287,46486
4288,54578
4288,57961
4288,20482
4288,59424
4288,27331
4289,35905
4290,54616
4290,14788
4290,34787
4290,53896
4290,52167
4290,37880
4290,2862
4290,2143
4290,28014
4290,40274
4290,10840
4290,14181
4290,6067
4290,12788
4290,42688
4290,16465
4290,16062
4290,17958
4290,5843
4290,56571
4290,49718
4291,53708
4291,39755
4291,29883
4291,57250
4292,1364
4292,32589
4293,59049
4293,41009
4293,10470
4293,52018
4293,12947
4293,53492
4293,16855
4294,29019
4294,59941
4294,1519
4294,46680
4294,53257
4295,38220
4296,43909
4296,5149
4296,38551
4296,7386
4296,60112
4296,31777
4297,10358
4297,55757
4297,14663
4297,24784
4298,37473
4298,43074
4298,20313
4298,50398
4299,17812
4299,29807
4299,53705
4300,12582
4300,33148
4300,19975
4301,41924
4301,31766
4301,60565
4301,49928
4301,48779
4301,13218
4301,58378
4301,43050
4302,42963
4302,13170
4302,22292
4302,35960
4302,60585
4302,16865
4302,30435
4303,24579
4304,9880
4304,32489
4304,52743
4304,47857
4304,4404
4304,40094
4304,31477
4305,542
4305,14388
4305,36278
4305,48195
4306,24579
4307,12911
4307,3229
4307,47183
4307,37909
4307,22395
4307,2577
4307,56268
4307,14184
4307,34089
4307,31096
4307,34943
4307,18330
4307,18802
4307,57991
4307,39251
4307,24695
4307,34727
4307,55991
4307,29168
4307,56887
4307,19845
4307,60981
4307,29147
4308,1494
4308,40505
4308,57568
4308,43761
4308,3754
4308,15680
4309,5946
4309,35128
4309,51597
4310,7725
4310,53131
4310,32071
4310,17785
4310,27879
4310,33790
4311,5722
4311,29652
4311,7297
4311,33216
4311,38274
4311,28598
4311,62227
4311,7776
4311,9403
4311,43235
4312,1791
4313,55069
4313,41647
4313,26959
4313,6711
4314,24579
4315,24269
4315,57304
4315,11698
4316,24579
4317,50159
4317,55036
4317,57547
4318,24579
4319,24579
4320,36062
4320,54960
4320,30747
4320,40650
4320,8488
4320,12938
4321,58423
4321,39540
4321,8713
4321,36313
4321,41695
4321,15147
4322,24579
4323,27692
4323,59029
4323,46016
4323,42567
4323,54388
4323,12873
4323,25631
4323,43738
4324,32576
4324,40735
4324,18319
4324,23317
4324,41731
4324,7428
4324,60838
4324,87
4325,42754
4325,23654
4325,61720
4325,24190
4325,47892
4325,8106
4325,51913
4325,8527
4326,24579
4327,17884
4327,10613
4327,22255
4327,26429
4327,40516
4328,5946
4328,58942
4328,47747
4328,8863
4329,59915
4329,51504
4329,9132
4329,10178
4329,22391
4330,14451
4330,4382
4330,21732
4330,33675
4330,2285
4330,17397
4330,24058
4330,24728
4330,33533
4330,56081
4330,49129
4330,9117
4330,17620
4330,47558
4330,46006
4330,11458
4330,57062
4330,8494
4331,24579
4332,24579
4333,36241
4333,53235
4333,47722
4333,2056
4333,57714
4334,24579
4335,49184
4335,58321
4335,31633
4335,35128
4335,55632
4335,50194
4335,34178
4336,17490
4336,35177
4336,12428
4336,56342
4336,36072
4336,49359
4336,51981
4336,23859
4336,61604
4336,54080
4337,7749
4337,48210
4337,49745
4338,40997
4338,4561
4338,949
4338,46219
4338,16211
4338,46321
4338,44267
4338,32589
4338,32840
4338,57876
4338,47159
4339,33403
4339,7894
4340,51648
4340,59197
4340,47328
4341,38174
4341,60191
4341,43027
4341,6037
4342,9647
4343,38055
4343,34933
4343,35455
4343,55416
4344,7085
4344,9800
4344,19431
4344,54718
4344,60488
4345,11754
4345,29770
4345,57506
4345,15269
4345,4345
4345,9067
4346,60314
4346,48351
4346,48203
4346,13205
4346,39126
4346,61989
4346,51100
4346,40525
4346,35814
4346,6526
4346,23473
4346,8461
4346,26005
4346,19385
4346,8849
4346,36615
4346,40002
4346,46251
4346,60405
4346,59719
4346,44085
4346,22955
4346,25236
4346,6014
4346,11212
4346,55302
4346,58696
4346,53438
4346,23574
4346,34325
4346,27925
4346,51624
4346,38642
4346,28659
4346,31082
4347,17935
4347,41591
4347,39965
4347,60326
4347,61764
4347,47751
4348,49184
4348,33148
4348,18098
4348,13579
4348,43144
4348,40374
4349,48833
4349,42288
4349,50584
4349,50830
4350,24518
4350,32916
4350,16555
4351,57605
4351,17844
4351,39637
4351,60308
4351,38953
4352,25929
4352,7966
4352,61526
4352,33005
4352,42554
4353,59581
4353,28366
4353,48764
4353,1176
4353,60189
4354,57565
4354,42194
4354,54373
4354,34762
4354,28807
4354,58637
4354,50826
4354,16275
4354,34025
4354,17120
4355,57565
4355,42194
4355,54373
4355,34762
4355,28807
4355,58637
4355,50826
4355,16275
4355,34025
4355,17120
4356,9693
4356,57065
4356,31310
4356,28572
4356,29839
4356,41403
4356,14672
4357,11339
4357,5928
4357,29746
4357,17035
4358,12774
4358,28599
4358,24910
4358,34606
4358,6431
4359,9611
4359,744
4359,59195
4360,3157
4360,14491
4360,1750
4360,55615
4360,35598
4361,1078
4361,52611
4361,18395
4361,55266
4361,17248
4361,56750
4361,48295
4361,6446
4361,13017
4361,27152
4361,57484
4361,36253
4361,28327
4361,59075
4361,19487
4361,23661
4362,53195
4362,46021
4362,21055
4362,3526
4362,53863
4362,8686
4362,11389
4362,39707
4362,45545
4362,56586
4362,32132
4362,29235
4362,34085
4362,31527
4362,8665
4363,19900
4363,14392
4363,51255
4364,21077
4364,55670
4364,26646
4364,18371
4364,53990
4364,36979
4364,39152
4364,18945
4364,47794
4364,5785
4364,62170
4364,48720
4364,5979
4364,57086
4364,37253
4364,41760
4364,37941
4365,24312
4365,43235
4365,7297
4365,38274
4365,33216
4365,44651
4365,5722
4365,29652
4365,62227
4365,37655
4366,24016
4366,13174
4367,39824
4367,2624
4367,42948
4367,5922
4367,13530
4367,26749
4368,35868
4368,60618
4368,55427
4368,10048
4369,24579
4370,24579
4371,24579
4372,4582
4372,50223
4372,4692
4373,4582
4373,50223
4373,4692
4374,54273
4374,45602
4374,19363
4374,20295
4375,27467
4375,6914
4375,10309
4376,10288
4376,50769
4376,11561
4376,39811
4376,49095
4376,54039
4376,6748
4376,36130
4376,40463
4376,12492
4376,51579
4376,46669
4376,30993
4377,10820
4377,3850
4377,47635
4378,36784
4378,15554
4379,34132
4379,4370
4379,29836
4379,30148
4380,27291
4380,10621
4380,47620
4380,7564
4380,31329
4380,6677
4381,2993
4381,48744
4382,15114
4382,23754
4382,37969
4382,2620
4382,39333
4383,21206
4383,52761
4383,43599
4383,48287
4383,21779
4383,7220
4383,22113
4384,12239
4384,33521
4384,32277
4384,6398
4384,8059
4384,13761
4385,19474
4385,19322
4385,45761
4385,41175
4386,4582
4386,19913
4387,30409
4387,60042
4387,36942
4387,50702
4387,3818
4388,6601
4388,1960
4388,696
4388,17403
4388,29184
4389,56613
4389,14329
4389,18609
4389,26287
4389,59592
4389,54484
4389,44436
4389,10098
4389,42370
4389,53401
4389,25050
4389,24842
4389,36729
4389,34709
4389,31478
4390,51861
4390,24313
4390,33269
4390,4452
4390,39439
4390,9221
4390,61547
4391,13029
4391,61340
4392,39824
4392,2624
4392,42948
4392,5922
4392,13530
4392,26749
4393,54897
4393,19645
4393,37480
4394,2496
4394,30168
4394,6037
4394,3414
4395,21783
4395,22394
4395,36481
4396,22651
4396,45830
4396,59638
4396,17007
4397,58548
4397,15504
4397,58606
4397,13938
4397,4964
4398,12370
4398,14229
4398,57905
4398,21059
4398,61618
4398,42588
4398,46831
4399,13491
4399,13010
4399,17546
4399,14882
4399,24932
4399,46134
4400,59144
4400,15955
4400,45914
4400,57375
4401,32963
4401,27519
4401,146
4402,46640
4402,6672
4402,57473
4402,913
4402,32307
4403,20946
4403,22086
4403,38596
4403,15611
4403,8538
4403,15556
4403,15207
4403,17313
4404,54829
4404,31299
4404,34428
4404,416
4404,23541
4404,1308
4404,52736
4404,39178
4404,3172
4405,19847
4405,33061
4405,52800
4405,10107
4406,31363
4406,15757
4406,10579
4407,29902
4407,27667
4407,23949
4407,22293
4407,40409
4407,31658
4408,55509
4408,6419
4408,21448
4409,1161
4409,45560
4409,46280
4409,43801
4409,52084
4410,51721
4410,60775
4410,21965
4410,58791
4410,7671
4410,41233
4410,60800
4411,29981
4412,30958
4412,21029
4413,5274
4413,28539
4413,2250
4413,29811
4413,18239
4414,4981
4414,2640
4415,24579
4416,10476
4416,7895
4416,34998
4416,39050
4417,55348
4417,43562
4417,59069
4418,3605
4418,16200
4418,16917
4418,14462
4419,61947
4419,58337
4419,34079
4419,40392
4419,3411
4420,13748
4420,12160
4420,14068
4420,42377
4421,12407
4421,39835
4421,28446
4422,29254
4422,49751
4422,29699
4422,46184
4422,57475
4423,56114
4423,6728
4424,51852
4424,5274
4424,43663
4424,27552
4425,62019
4425,11196
4425,23784
4425,41897
4425,34313
4425,18625
4426,4346
4426,52799
4426,56161
4426,42309
4426,38382
4427,18174
4427,12268
4427,43449
4427,11668
4428,56980
4428,2115
4428,47052
4428,8608
4428,2243
4429,49123
4429,62026
4430,1439
4430,40638
4431,43486
4431,37774
4431,32518
4431,30670
4432,45045
4432,59084
4433,18772
4433,60293
4434,22951
4434,44045
4434,21666
4434,56848
4434,5509
4434,53629
4434,13273
4434,5240
4434,26129
4434,16782
4434,51776
4434,3098
4435,46859
4435,35720
4435,14346
4435,34265
4435,9581
4436,42243
4436,40066
4436,35720
4437,37164
4437,12058
4437,25343
4437,24586
4437,34663
4438,15777
4438,4103
4439,24579
4440,25471
4440,40845
4440,5767
4440,37418
4440,34722
4440,20942
4441,43761
4441,47653
4441,39418
4441,6915
4442,58741
4442,50613
4442,8516
4442,14030
4443,15032
4443,24617
4443,1645
4443,54719
4443,11407
4443,29234
4444,56155
4444,22660
4444,28102
4445,55352
4445,7870
4445,27211
4446,13029
4446,32674
4447,47861
4447,3943
4447,9756
4447,11503
4447,26649
4447,27907
4447,58001
4447,1732
4447,59502
4448,5911
4448,48700
4448,13403
4448,16260
4448,229
4448,3172
4448,27527
4448,21600
4449,3958
4449,23101
4449,27460
4449,48530
4449,41687
4449,27132
4450,52308
4450,31758
4450,25969
4450,12375
4451,18396
4451,45072
4451,1749
4451,8808
4452,41843
4452,36496
4452,32078
4452,19779
4452,6846
4452,15574
4452,19875
4452,10730
4452,59497
4453,47106
4453,47679
4453,47952
4453,59847
4453,39898
4453,19628
4453,55327
4453,218
4454,19749
4454,29373
4454,22119
4454,32647
4454,61779
4454,21368
4454,36851
4455,22176
4455,36231
4455,59169
4456,47737
4456,1004
4456,30368
4456,8195
4457,1987
4457,17818
4458,8508
4458,60969
4458,25573
4458,32277
4458,50413
4458,34969
4458,56191
4458,20539
4459,24579
4460,19376
4460,4815
4460,36819
4460,21730
4460,9646
4460,41477
4460,28465
4461,27712
4461,14346
4461,24912
4461,40780
4461,28994
4462,3242
4462,11188
4462,2207
4463,7227
4463,7507
4463,35525
4463,58683
4463,5833
4463,42936
4463,58827
4463,39197
4464,36127
4464,46845
4464,44911
4464,39483
4464,47936
4464,35834
4464,27634
4464,28955
4464,31953
4464,660
4465,45687
4465,24965
4465,10035
4465,52274
4465,2293
4465,37399
4465,47770
4465,51824
4465,37448
4465,6380
4465,115
4465,42880
4465,12019
4465,61460
4466,24579
4467,39668
4467,31387
4467,1993
4467,23106
4468,16994
4468,51906
4468,27453
4468,61685
4468,41733
4468,53286
4468,60371
4469,24579
4470,29226
4470,4570
4471,14033
4472,24579
4473,7536
4474,11652
4474,60018
4474,55113
4474,53467
4474,43777
4474,19412
4474,56801
4474,59365
4474,18669
4474,44622
4474,33462
4475,5850
4475,2828
4475,32846
4475,6871
4475,53566
4475,32531
4475,45636
4476,24579
4477,24579
4478,22545
4478,25799
4478,4244
4478,14329
4478,50884
4478,29260
4478,9847
4478,40604
4479,30678
4479,11837
4479,3381
4480,21434
4481,56630
4481,11865
4481,60806
4481,35883
4482,24579
4483,48670
4484,37868
4484,13374
4484,45975
4484,30597
4484,22285
4484,22906
4484,58438
4484,47380
4484,45269
4485,56399
4485,43313
4486,62175
4486,24622
4487,36257
4487,2967
4487,58887
4487,60806
4487,49415
4487,32512
4487,17022
4487,35737
4487,14831
4487,8899
4487,21020
4487,52599
4488,2399
4488,53753
4488,13072
4488,36400
4489,24579
4490,25168
4490,5850
4490,52998
4490,36313
4490,15585
4490,34480
4490,58945
4490,9603
4490,3274
4490,7702
4491,24579
4492,13323
4492,60191
4492,13832
4492,11951
4493,52111
4493,43162
4493,47204
4493,49160
4493,58907
4493,25713
4493,61509
4493,60510
4494,26496
4494,61283
4494,15670
4495,51494
4495,28102
4496,24579
4497,18998
4498,43584
4498,36725
4498,38510
4498,57306
4498,27155
4498,55708
4498,26558
4499,12513
4499,11901
4499,15112
4499,28251
4499,46841
4499,61371
4499,10938
4500,4842
4500,52108
4500,21468
4501,27293
4501,7286
4501,48022
4501,31149
4502,52156
4503,13414
4503,26477
4503,23581
4503,23348
4503,37737
4503,56834
4503,6099
4503,32492
4503,39652
4503,10390
4503,4119
4503,42374
4503,43174
4503,20320
4503,20154
4503,53240
4503,24462
4503,36548
4503,30820
4503,57945
4503,36497
4503,23432
4503,53942
4503,21867
4503,34763
4503,8928
4503,44259
4503,38679
4503,34050
4503,13338
4503,60215
4503,22347
4503,30051
4503,34903
4504,28877
4504,44017
4504,58805
4505,9315
4505,25504
4506,5949
4506,15327
4506,47995
4506,4282
4507,24990
4507,33110
4507,52022
4508,21121
4508,13352
4508,60698
4509,54196
4510,52331
4510,28145
4510,7900
4511,29812
4512,57349
4512,28054
4512,56287
4513,19045
4513,1345
4513,49653
4513,15160
4513,59995
4513,28401
4513,28403
4513,36298
4513,365
4513,28514
4513,35706
4513,47153
4513,25092
4513,49521
4513,43716
4513,23157
4513,47695
4513,40528
4514,16820
4514,8884
4514,11507
4515,54354
4515,45087
4515,56203
4516,2720
4517,8768
4517,29832
4517,12594
4518,12683
4519,33549
4519,51877
4519,3636
4520,4458
4520,36361
4520,48877
4521,33124
4521,23788
4521,41064
4522,16225
4522,57460
4522,18717
4523,6196
4523,45986
4523,30754
4524,12865
4524,2974
4524,21843
4525,26926
4526,27805
4526,60999
4526,11374
4527,30016
4527,39585
4527,38530
4527,9673
4527,3201
4527,55890
4528,47121
4528,54932
4528,61451
4528,14700
4529,8743
4529,8887
4529,27882
4529,54615
4529,1923
4529,37485
4530,53702
4531,181
4531,51936
4531,43891
4531,38823
4531,17256
4531,55477
4532,10476
4532,17793
4532,54373
4532,51553
4533,37473
4533,58232
4533,2640
4533,21975
4533,25816
4534,2516
4534,56424
4534,16610
4535,24579
4536,33908
4536,44042
4536,26966
4536,59533
4537,25799
4537,38838
4537,3461
4537,22545
4537,11177
4537,36481
4537,49206
4537,8070
4537,17758
4537,29598
4537,19621
4537,44049
4537,55553
4537,43169
4537,1783
4538,55588
4538,6544
4539,11628
4539,42032
4539,16881
4539,54198
4540,58697
4540,38510
4540,57184
4540,36626
4540,29182
4541,8319
4541,55527
4541,38335
4541,54222
4541,16752
4541,58926
4541,58856
4541,33152
4542,50053
4542,60775
4542,10575
4542,11614
4542,49707
4542,12574
4542,51837
4543,60262
4543,52335
4543,16275
4544,10967
4544,38157
4544,40429
4545,24579
4546,44847
4546,24410
4546,3585
4546,7943
4547,4374
4547,36169
4547,16090
4547,526
4547,29730
4547,52612
4548,12969
4548,19457
4548,37980
4548,13997
4548,15933
4548,16594
4548,41256
4548,56155
4548,19020
4549,6023
4549,24382
4549,29857
4549,33576
4549,17156
4550,1057
4550,29571
4550,49350
4550,55896
4551,17632
4551,57849
4552,24579
4553,16525
4553,44599
4553,21002
4554,50534
4554,49776
4554,26949
4554,4910
4554,60586
4554,44021
4554,51500
4554,3272
4554,38567
4554,55086
4554,19016
4554,18455
4554,24393
4554,42101
4554,3517
4554,40179
4554,17116
4554,50399
4554,35518
4554,1501
4554,52447
4554,13064
4554,2918
4555,11391
4555,2079
4556,46865
4556,20473
4556,23795
4557,22394
4557,2442
4557,58359
4557,18193
4557,17321
4557,5342
4557,32417
4557,4965
4557,785
4557,60678
4557,2747
4557,8317
4557,19929
4557,36709
4558,16667
4558,60756
4558,34229
4558,19890
4558,32150
4558,56512
4558,12007
4558,9085
4559,16667
4559,60756
4559,34229
4559,19890
4559,32150
4559,56512
4559,12007
4559,9085
4560,27489
4560,27062
4560,34869
4560,38403
4561,53201
4561,61478
4561,12497
4561,60776
4561,55675
4561,39367
4561,56550
4561,57001
4561,14008
4561,40383
4561,55072
4562,27831
4562,35346
4562,572
4562,20875
4562,55630
4562,4490
4562,16964
4562,60524
4562,35512
4563,24579
4564,61014
4564,40096
4564,40044
4564,46474
4565,8982
4565,17445
4565,59131
4565,15136
4565,4515
4565,31139
4565,56354
4565,1962
4565,25871
4565,59090
4565,20112
4565,2684
4565,388
4565,2395
4566,32108
4567,24579
4568,15806
4568,23862
4568,14256
4568,29815
4569,47589
4569,36669
4569,61458
4569,37749
4569,34803
4569,8091
4569,20255
4569,61234
4569,39816
4570,35343
4570,7071
4570,41808
4570,54939
4570,49078
4571,47358
4571,37413
4571,18969
4571,1414
4572,25163
4572,38781
4572,40413
4572,5439
4572,26482
4572,54398
4572,27314
4573,24579
4574,27527
4574,752
4574,61325
4574,54194
4575,34919
4575,12850
4575,61727
4575,43894
4576,41049
4576,32961
4576,45940
4576,18193
4576,37255
4576,38643
4576,24167
4576,9854
4576,4679
4576,2067
4576,16736
4576,42725
4576,134
4576,18991
4577,14021
4577,62235
4577,36705
4578,23721
4578,3929
4578,37461
4578,13382
4578,26826
4578,18906
4579,5754
4579,17496
4579,57337
4580,22648
4580,18891
4580,61608
4581,38144
4581,25660
4581,42290
4581,379
4581,8744
4581,41651
4581,24067
4581,41849
4581,47
4581,42896
4582,26239
4582,14586
4582,34502
4582,39657
4583,402
4583,61561
4583,27439
4583,27045
4583,3038
4583,35681
4584,24579
4585,26095
4585,3104
4585,16283
4585,54386
4585,28984
4585,17140
4585,50511
4585,3938
4585,1868
4585,38813
4585,34539
4586,57616
4586,25255
4586,47219
4586,52571
4586,37974
4586,2267
4586,58658
4586,39972
4586,13472
4587,23716
4588,3324
4588,17689
4588,5981
4588,60235
4589,25376
4590,24579
4591,30071
4591,12466
4591,39390
4591,28751
4591,49283
4591,29135
4591,24037
4591,3891
4591,30132
4591,54581
4591,26555
4591,30752
4591,20188
4591,16471
4591,59961
4591,53747
4591,37078
4592,33064
4592,8037
4592,29963
4592,17743
4592,31049
4593,38773
4593,11613
4593,51959
4593,29668
4593,55608
4593,40334
4594,41650
4594,2813
4594,31103
4594,34588
4594,32909
4594,61164
4594,14589
4594,1603
4594,54467
4594,9819
4595,47102
4595,25335
4595,39420
4595,25584
4596,26496
4596,48846
4596,58474
4597,17938
4597,46123
4598,33170
4598,9613
4599,9647
4600,20423
4600,46356
4600,49896
4600,60871
4601,10366
4601,51255
4601,4671
4601,56906
4601,41196
4601,6186
4601,843
4601,17885
4601,46128
4601,22417
4602,8676
4602,39973
4602,2359
4602,2401
4602,52438
4602,20456
4602,45326
4602,30121
4603,2367
4603,56421
4603,40027
4603,48850
4603,57757
4603,27966
4603,52345
4603,53679
4603,58368
4603,2445
4603,43172
4603,47688
4603,22126
4604,24579
4605,39722
4605,36481
4606,45646
4606,36319
4606,3506
4607,53668
4608,58437
4609,26666
4609,29631
4609,3954
4609,30090
4610,38116
4610,25210
4610,60468
4610,12482
4610,10091
4611,6339
4611,61749
4611,20389
4611,2838
4611,23202
4611,37635
4611,50167
4611,58395
4612,58691
4612,28462
4612,52619
4612,3351
4612,13777
4612,60303
4612,43370
4613,13873
4614,45236
4614,33850
4614,13055
4614,55310
4615,54383
4615,51682
4616,24579
4617,22544
4617,8721
4617,32056
4617,42269
4617,520
4617,33846
4617,20440
4617,32832
4617,47804
4617,43474
4617,59276
4617,6889
4617,33520
4617,31963
4617,29079
4618,38536
4618,14146
4618,29600
4618,7406
4618,44960
4618,50918
4619,24579
4620,43525
4620,51136
4620,10434
4620,44857
4620,7010
4620,135
4620,3974
4620,24557
4620,45831
4620,5970
4620,32407
4620,59218
4620,20915
4620,3379
4621,2353
4621,59865
4621,5740
4621,22971
4622,20572
4623,47165
4623,59295
4624,47537
4624,54598
4624,10940
4624,14456
4624,27091
4624,55914
4624,18296
4625,29215
4625,20524
4625,14697
4625,45800
4625,25780
4625,32791
4625,38965
4625,32371
4626,15338
4626,19080
4626,57264
4626,18817
4626,43075
4626,53996
4626,51090
4627,35198
4627,28847
4627,52282
4627,9343
4628,27915
4628,51510
4628,41442
4628,176
4628,44773
4628,55064
4628,45063
4628,42146
4628,9417
4628,59508
4628,52641
4628,24102
4628,52892
4628,58912
4628,54486
4629,49472
